date_time_(UTC)	channel	duration	https://archive.org/details/	text
2017-10-30 15:59:00	MSNBCW	15	MSNBCW_20171030_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/3540	FORMER DEPUTY. TOM DUPREE I ASSISTANTATTORNEYGENERAL\nINDICTMENT: MANAFORT, GATES FALSELY. CLAIMED NO FOREIGN BANK ACCOUNTS\nINDICTMENT: MANAFORT, GATES ILLEGALLY USED. FOREIGN MONEY TO...
2017-10-30 16:00:00	CNNW	9	CNNW_20171030_150000_At_This_Hour_With_Kate_Bolduan/start/3600	Wolf Blitzer
2017-10-30 16:00:00	FOXNEWSW	15	FOXNEWSW_20171030_150000_Happening_Now/start/3600	HARRIS FAULKNER\nPAUL MANAFORT AND RICK GATES INDICTED
2017-10-30 16:00:00	MSNBCW	50	MSNBCW_20171030_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/3600	INDICTED\nEX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:01:00	FOXNEWSW	25	FOXNEWSW_20171030_160000_Outnumbered/start/60	NAFORT & GATES CHARGED WITH CONSPIRACY AGAINST\nJUDGE NAPOLITANO: ALLEGATIONS AGAINST. Al A L A I ' I L L I I ' n A E ' I .
2017-10-30 16:01:00	MSNBCW	12	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/60	EX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.\nEX-TRUMP ADVISER GEORGE PAPADOPOULOS. ADMITS IMPEDING FBI INVESTIGATION INTO RUSSIA\nEX-TRUMP ADVISER GEORGE PAPADOPOULOS. PLEADS...
2017-10-30 16:02:00	BBCNEWS	21	BBCNEWS_20171030_140000_Afternoon_Live/start/7320	WESTMINSTER HARASSMENT. Leadsom: Allegations must be reported to police\nWESTMINSTER HARASSMENT. Commons leader calls cutrent syskem 'inadequa\u2019le'\nWESTMINSTER HARASSMENT. Leadsom: Cabinet Office looking at...
2017-10-30 16:02:00	CNNW	30	CNNW_20171030_160000_Inside_Politics/start/120	THREE TRUMP CAMPAIGN ASSOCIATES CAUGHT UP IN MUELLER PROBE;. MANAFORT AND GATES CHARGED, PAPADOPOULOS PLEADS GUILTY\nTRUMP CAMPAIGN ADVISER MET WITH RUSSIAN TO DISCUSS. \"DIRT\" ON CLINTON; PLEADS GUILTY TO LYING TO FBI
2017-10-30 16:02:00	FOXNEWSW	13	FOXNEWSW_20171030_160000_Outnumbered/start/120	PAUL MANAFORT AND RICK GATES INDICTED
2017-10-30 16:02:00	MSNBCW	22	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/120	EX-TRUMP ADVISER GEORGE PAPADOPOULOS. PLEADS GUILTY TO MAKING FALSE STATEMENT TO FBI\nEX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:03:00	BBCNEWS	17	BBCNEWS_20171030_140000_Afternoon_Live/start/7380	WESTMINSTER HARASSMENT. Commons leader calls current system 'inadequate'\nWESTMINSTER HARASSMENT. PM: Commons disciplinary regime \"lacks teeth\"\nWESTMINSTER HARASSMENT. MPs to discuss sexual harassment in...
2017-10-30 16:03:00	CNNW	62	CNNW_20171030_160000_Inside_Politics/start/180	TRUMP CAMPAIGN ADVISER MET WITH RUSSIAN TO DISCUSS. \"DIRT\" ON CLINTON; PLEADS GUILTY TO LYING TO FBI
2017-10-30 16:03:00	FOXNEWSW	22	FOXNEWSW_20171030_160000_Outnumbered/start/180	U.S. DISTRICT COURT. FILED OCTOBER 5, 2O11
2017-10-30 16:03:00	MSNBCW	16	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/180	FILINGS: EX-TRUMP ADVISER PAPADOPOULOS COOPERATING WITH GOVT.\nEX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.\nEX-TRUMP ADVISER GEORGE PAPADOPOULOS. ADMITS IMPEDING FBI...
2017-10-30 16:04:00	BBCNEWS	12	BBCNEWS_20171030_140000_Afternoon_Live/start/7440	WESTMINSTER HARASSMENT. Speaker: Incidents must be reported to the police\nWESTMINSTER HARASSMENT. Speaker: There must be zero tolerance of bullying\nWESTMINSTER HARASSMENT. Speaker says all parties must review...
2017-10-30 16:04:00	FOXNEWSW	8	FOXNEWSW_20171030_160000_Outnumbered/start/240	U.S. DISTRICT COURT. FILED OCTOBER 5, 2O17\nIR TRUMP CAMPAIGN CHAIR PAUL MANAFORT & BUSINESS. . ACCDPIATF Dlr'l( CATFC Cl IDDFMDFD TO \u201cin Al ITI-lnDITIFC\nU.S. DISTRICT COURT....
2017-10-30 16:04:00	MSNBCW	26	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/240	PAUL MANAFORT, RICK GATES CHARGED WITH MONEY LAUNDERING\nEX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:05:00	BBCNEWS	20	BBCNEWS_20171030_140000_Afternoon_Live/start/7500	WESTMINSTER HARASSMENT. PM: Commons disciplinary regime \"lacks teeth\"\nWESTMINSTER HARASSMENT. Con\ufb01dential helpline made available lor staff\nWESTMINSTER HARASSMENT. MPs to discuss sexual harassment in...
2017-10-30 16:05:00	FOXNEWSW	16	FOXNEWSW_20171030_160000_Outnumbered/start/300	MANAFORT & GATES EXPECTED TO MAKE\nR TRUMP CAMPAIGN CHAIR PAUL MANAFORT & BUSINESS\nR TRUMP CAMPAIGN CHAIR PAUL MANAFORT & BUSINESS. A I A ' . A ' ' A I ' I I A _ I '
2017-10-30 16:05:00	MSNBCW	24	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/300	PAUL MANAFORT, RICK GATES ACCUSED OF HIDING FOREIGN PAYMENTS\nINDICTMENT: MANAFORT, GATES FALSELY. CLAIMED NO FOREIGN BANK ACCOUNTS\nINDICTMENT: MANAFORT, GATES ILLEGALLY USED. FOREIGN MONEY TO...
2017-10-30 16:06:00	BBCNEWS	11	BBCNEWS_20171030_140000_Afternoon_Live/start/7560	WESTMINSTER HARASSMENT. Speaker: Incidents must be reported to the police\nWESTMINSTER HARASSMENT. Speaker says all parties must review procedures\nWESTMINSTER HARASSMENT. Leadsom: Cabinet Office looking at...
2017-10-30 16:06:00	FOXNEWSW	6	FOXNEWSW_20171030_160000_Outnumbered/start/360	MANAFORT & GATES EXPECTED TO MAKE\n. MANAFORT & GATES EXPECTED TO MAKE '. IMITIAI rnl IDT ADDFADAMFF mm: TnnAv
2017-10-30 16:06:00	MSNBCW	27	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/360	EX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.\nPAUL MANAFORT, RICK GATES ACCUSED OF HIDING FOREIGN PAYMENTS\nPAUL MANAFORT, RICK GATES CHARGED WITH MONEY LAUNDERING\nINDICTMENT:...
2017-10-30 16:07:00	BBCNEWS	11	BBCNEWS_20171030_140000_Afternoon_Live/start/7620	WESTMINSTER HARASSMENT. PM: Commons disciplinary regime \"lacks teeth\"\nWESTMINSTER HARASSMENT. Confidential helpline made available tor staff\nWESTMINSTER HARASSMENT. MPs to discuss sexual harassment in...
2017-10-30 16:07:00	CNNW	39	CNNW_20171030_160000_Inside_Politics/start/420	PAUL MANAFORT, RICK GATES INDICTED ON 12 COUNTS, INCLUDING. CONSPIRACY AGAINST U.S., MONEY LAUNDERING, FALSE STATEMENTS\nTRUMP CAMPAIGN ADVISER MET WITH RUSSIAN TO DISCUSS. \"DIRT\" ON CLINTON; PLEADS GUILTY TO LYING TO FBI
2017-10-30 16:07:00	FOXNEWSW	12	FOXNEWSW_20171030_160000_Outnumbered/start/420	RMER TRUMP CAMPAIGN MANAGER PAUL MANAFORT. L I I 1 I ' A ' A L I ' L ' A ' ' I I
2017-10-30 16:07:00	MSNBCW	21	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/420	EX-TRUMP ADVISER GEORGE PAPADOPOULOS. PLEADS GUILTY TO MAKING FALSE STATEMENT TO FBI\nINDICTMENT: MANAFORT, GATES ILLEGALLY USED. FOREIGN MONEY TO FUND LAVISH LIFESTYLES\nI\u201d. / \\'I l
2017-10-30 16:08:00	BBCNEWS	11	BBCNEWS_20171030_140000_Afternoon_Live/start/7680	WESTMINSTER HARASSMENT. Speaker says all parties must review procedures\nWESTMINSTER HARASSMENT. Speaker: There must be zero tolerance of bullying\nWESTMINSTER HARASSMENT. Leadsom: Cabinet Office looking at...
2017-10-30 16:08:00	CNNW	55	CNNW_20171030_160000_Inside_Politics/start/480	TRUMP CAMPAIGN ADVISER MET WITH RUSSIAN TO DISCUSS. \"DIRT\" ON CLINTON; PLEADS GUILTY TO LYING TO FBI
2017-10-30 16:08:00	FOXNEWSW	32	FOXNEWSW_20171030_160000_Outnumbered/start/480	MANAFORT & GATES EXPECTED TO MAKE\n>RMER TRUMP CAMPAIGN MANAGER PAUL MANAFORT N. . anlr'TFh RV FFDFDAI (:DAMD IIIDV IN DIICCIA Dunn:
2017-10-30 16:08:00	MSNBCW	18	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/480	EX-TRUMP ADVISER GEORGE PAPADOPOULOS. ADMITS IMPEDING FBI INVESTIGATION INTO RUSSIA\nFILINGS: EX-TRUMP ADVISER PAPADOPOULOS COOPERATING WITH GOVT.\nFILINGS: EX-TRUMP ADVISER PAPADOPOULOS LIED. ABOUT DEALINGS WITH...
2017-10-30 16:09:00	BBCNEWS	8	BBCNEWS_20171030_140000_Afternoon_Live/start/7740	JANE O'BRIEN. Washington
2017-10-30 16:09:00	FOXNEWSW	54	FOXNEWSW_20171030_160000_Outnumbered/start/540	MANAFORT & GATES EXPECTED TO MAKE
2017-10-30 16:09:00	MSNBCW	17	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/540	FILINGS: KREMLIN-CONNECT ED PROFESSOR. PROMISED PAPADOPOULOS \"DIRT\" ON CLINTON\nEX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.\nFILINGS: EX-TRUMP ADVISER PAPADOPOULOS LIED. ABOUT DEALINGS WITH...
2017-10-30 16:10:00	BBCNEWS	17	BBCNEWS_20171030_140000_Afternoon_Live/start/7800	EX-TRUMP AIDE CHARGED. Counts include conspiracy against the US
2017-10-30 16:10:00	CNNW	62	CNNW_20171030_160000_Inside_Politics/start/600	TRUMP CAMPAIGN ADVISER MET WITH RUSSIAN TO DISCUSS. \"DIRT\" ON CLINTON; PLEADS GUILTY TO LYING TO FBI
2017-10-30 16:10:00	FOXNEWSW	8	FOXNEWSW_20171030_160000_Outnumbered/start/600	I _ 1. PAUL MANAFORT AND RICK GATES INDICTED. nv :rnrpm npAmn umv nM 1O rnIIM'rc\nMANAFORT & GATES EXPECTED TO MAKE. IMITIAI rnl IDT ADDFADAMFF nI IDIMI: MFYT um ID
2017-10-30 16:10:00	MSNBCW	61	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/600	EX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:11:00	FOXNEWSW	8	FOXNEWSW_20171030_160000_Outnumbered/start/660	> KENNEDY\nPAUL MANAFORT AND RICK GATES INDICTED. nv :cnrpm (:pAmn IIIDV nM 1O rnl INT:\nI _ \ufb02. PAUL MANAFORT AND RICK GATES INDICTED. nv :cnrpm...
2017-10-30 16:11:00	MSNBCW	20	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/660	TRUMP: CHARGES \"YEARS AGO, BEFORE PAUL. MANAFORT WAS PART OF THE TRUMP CAMPAIGN\"\nEX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:12:00	FOXNEWSW	3	FOXNEWSW_20171030_160000_Outnumbered/start/720	. PAUL MANAFORT AND RICK GATES INDICTED. nv I:I:nI:DAI (:DAMn II IDV nm 1') (hi IM'rc
2017-10-30 16:12:00	MSNBCW	37	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/720	TRUMP: CHARGES \"YEARS AGO, BEFORE PAUL. MANAFORT WAS PART OF THE TRUMP CAMPAIGN\"\nTRUMP AS EX-CAMPAIGN CHAIR CHARGED: \"THERE IS NO COLLUSION\"\nTRUMP: \"CROOKED HILLARY 8: THE DEMS\". SHOULD BE \"THE FOCUS\" IN PROBE
2017-10-30 16:13:00	MSNBCW	31	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/780	EX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.\nTRUMP AS EX-CAMPAIGN CHAIR CHARGED: \"THERE IS NO COLLUSION\
2017-10-30 16:14:00	MSNBCW	40	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/840	PAUL MANAFORT, RICK GATES CHARGED WITH MONEY LAUNDERING\nEX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:15:00	MSNBCW	34	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/900	PAUL MANAFORT, RICK GATES CHARGED WITH MONEY LAUNDERING
2017-10-30 16:16:00	BBCNEWS	16	BBCNEWS_20171030_140000_Afternoon_Live/start/8160	lie, I don't kno
2017-10-30 16:16:00	CNNW	37	CNNW_20171030_160000_Inside_Politics/start/960	TRUMP CAMPAIGN ADVISER MET WITH RUSSIAN TO DISCUSS. \"DIRT\" ON CLINTON; PLEADS GUILTY TO LYING TO FBI\nWHITE HOUSE REACTS TO NEW CHARGES
2017-10-30 16:16:00	FOXNEWSW	8	FOXNEWSW_20171030_160000_Outnumbered/start/960	(Q LEAR CAPITAL 2 BILLION Trusted Transactions. . . . etLearGold.com 1\u2014Rnn\u2014RRR\u20141 7nn
2017-10-30 16:16:00	MSNBCW	22	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/960	PAUL MANAFORT, RICK GATES CHARGED WITH MONEY LAUNDERING\nPAUL MANAFORT, RICK GATES ACCUSED OF HIDING FOREIGN PAYMENTS
2017-10-30 16:18:00	BBCNEWS	27	BBCNEWS_20171030_140000_Afternoon_Live/start/8280	SPAIN CATALONIA CRISIS. Members of Catalan Govt to face charges of rebelllo\nSPAIN CATALONIA CRISIS. Members of Catalan Govt to face charges of rebellio
2017-10-30 16:18:00	CNNW	8	CNNW_20171030_160000_Inside_Politics/start/1080	cancercenter.com east
2017-10-30 16:18:00	MSNBCW	47	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/1080	EX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.\nFMR. CHIEF SPOKESMAN TO. MA-ITHEW MILLER ' ATTORNEY GENERAL ERIC HOLDER
2017-10-30 16:19:00	FOXNEWSW	14	FOXNEWSW_20171030_160000_Outnumbered/start/1140	AWAITING WHITE HOUSE REACTION TO CHARGES
2017-10-30 16:19:00	MSNBCW	4	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/1140	EX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:20:00	BBCNEWS	10	BBCNEWS_20171030_140000_Afternoon_Live/start/8400	SPAIN CATALONIA CRISIS. Regional leaders face sedition and rebellion charg\nSPAIN CATALONIA CRISIS. Regional leaders lace sedition and rebellion charg
2017-10-30 16:20:00	CNNW	29	CNNW_20171030_160000_Inside_Politics/start/1200	Wolf Blitzer\nTRUMP CAMPAIGN ADVISER MET WITH RUSSIAN TO DISCUSS. \"DIRT\" ON CLINTON; PLEADS GUILTY TO LYING TO FBI
2017-10-30 16:21:00	BBCNEWS	21	BBCNEWS_20171030_140000_Afternoon_Live/start/8460	SPAIN CATALONIA CRISIS. Regional leaders face sedition and rebellion charg\nIFS BUDGET WARNING. Says target for getting rid of deficit may have to go\nKAMAL AHMED. Economics Editor
2017-10-30 16:21:00	CNNW	44	CNNW_20171030_160000_Inside_Politics/start/1260	TRUMP CAMPAIGN ADVISER MET WITH RUSSIAN TO DISCUSS. \"DIRT\" ON CLINTON; PLEADS GUILTY TO LYING TO FBI\nTHE RUSSIA TONIGHT \"a. INVESTIGATION 115T ,
2017-10-30 16:21:00	FOXNEWSW	7	FOXNEWSW_20171030_160000_Outnumbered/start/1260	' \\ -. AWAITING WHITE HOUSE REACTION TO CHARGES. . AGAIMCT :nan TDI IMD ('AMDAIRM ('I-IAIDMAM
2017-10-30 16:22:00	BBCNEWS	58	BBCNEWS_20171030_140000_Afternoon_Live/start/8520	IFS BUDGET WARNING. Says target for getting rid of deficit may have to go
2017-10-30 16:22:00	FOXNEWSW	13	FOXNEWSW_20171030_160000_Outnumbered/start/1320	OW PRESIDENT TRUMP NEEDS TO REACT\nb KENNEDY
2017-10-30 16:23:00	CNNW	54	CNNW_20171030_160000_Inside_Politics/start/1380	TRUMP CAMPAIGN ADVISER MET WITH RUSSIAN TO DISCUSS. \"DIRT\" ON CLINTON; PLEADS GUILTY TO LYING TO FBI\nJulie Hirschfeld Davis | The New York Times
2017-10-30 16:23:00	MSNBCW	35	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/1380	EX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.\nPAUL MANAFORT, RICK GATES CHARGED WITH MONEY LAUNDERING
2017-10-30 16:24:00	MSNBCW	37	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/1440	PAUL MANAFORT, RICK GATES CHARGED WITH MONEY LAUNDERING\nPAUL MANAFORT, RICK GATES ACCUSED OF HIDING FOREIGN PAYMENTS
2017-10-30 16:25:00	MSNBCW	15	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/1500	PAUL MANAFORT, RICK GATES ACCUSED OF HIDING FOREIGN PAYMENTS\nINDICTMENT: MANAFORT, GATES ILLEGALLY USED. FOREIGN MONEY TO FUND LAVISH LIFESTYLES\nINDICTMENT: MANAFORT, GATES FALSELY. CLAIMED NO...
2017-10-30 16:26:00	MSNBCW	13	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/1560	EX-TRUMP ADVISER GEORGE PAPADOPOULOS. ADMITS IMPEDING FBI INVESTIGATION INTO RUSSIA\nFILINGS: EX-TRUMP ADVISER PAPADOPOULOS COOPERATING WITH GOVT.\nFILINGS: KREMLIN-CONNECT ED PROFESSOR. PROMISED PAPADOPOULOS \"DIRT\" ON...
2017-10-30 16:27:00	FOXNEWSW	8	FOXNEWSW_20171030_160000_Outnumbered/start/1620	LIVE IIPEr
2017-10-30 16:27:00	MSNBCW	11	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/1620	EX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:28:00	MSNBCW	5	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/1680	Victoza\u00ae outperformed Januvia\u00ae when both were added to metformin.. . L'. .
2017-10-30 16:29:00	BBCNEWS	7	BBCNEWS_20171030_140000_Afternoon_Live/start/8940	WESTMINSTER HARASSMENT
2017-10-30 16:29:00	CNNW	13	CNNW_20171030_160000_Inside_Politics/start/1740	SOON: PAUL MANAFORT, RICK GATES APPEAR IN FEDERAL COURT
2017-10-30 16:30:00	CNNW	13	CNNW_20171030_160000_Inside_Politics/start/1800	F'-. . \u201c LASER SPINE INSTITUTE 1-8OO-347-BACK
2017-10-30 16:31:00	FOXNEWSW	8	FOXNEWSW_20171030_160000_Outnumbered/start/1860	HITE HOUSE, REPUBLICANS DEMANDING ANSWERS. A A . I A I A I I ' A I A l I A' 1 _
2017-10-30 16:31:00	MSNBCW	30	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/1860	EX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.\nFMR. WATERGATE ASSISTANT. JILL WINE-BANKS I SPECIAL PROSECUTOR
2017-10-30 16:32:00	CNNW	9	CNNW_20171030_160000_Inside_Politics/start/1920	! b SanFPanciscoFabrics. com
2017-10-30 16:32:00	MSNBCW	28	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/1920	EX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:33:00	BBCNEWS	3	BBCNEWS_20171030_140000_Afternoon_Live/start/9180	Sir JACKIE STEWART. Three-lime F1 World Champion
2017-10-30 16:33:00	CNNW	27	CNNW_20171030_160000_Inside_Politics/start/1980	PAUL MANAFORT, RICK GATES INDICTED; DUE IN COURT NEXT HOUR\nWolf Blitzer
2017-10-30 16:33:00	MSNBCW	34	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/1980	PAUL MANAFORT, RICK GATES CHARGED WITH MONEY LAUNDERING\nEX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:34:00	CNNW	25	CNNW_20171030_160000_Inside_Politics/start/2040	PAUL MANAFORT, RICK GATES INDICTED ON 12 COUNTS, INCLUDING. CONSPIRACY AGAINST U.S., MONEY LAUNDERING, FALSE STATEMENTS\nPAUL MANAFORT, RICK GATES INDICTED; DUE IN COURT NEXT HOUR\nTHE RUSSIA TONIGHT \"a. INVESTIGATION 115T ,\nPAUL MANAFORT RICK GATES...
2017-10-30 16:34:00	MSNBCW	30	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/2040	PAUL MANAFORT, RICK GATES CHARGED WITH MONEY LAUNDERING\n\u20191 v ' k F\u00e9is\u00e9 sf\u00e9tements. . SOURCE: JUSTICEGOV\nk F\u00e9is\u00e9 sf\u00e9tements. . SOURCE: JUSTICE GOV
2017-10-30 16:35:00	MSNBCW	30	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/2100	PAUL MANAFORT, RICK GATES ACCUSED OF HIDING FOREIGN PAYMENTS\nINDICTMENT: MANAFORT, GATES ILLEGALLY USED. FOREIGN MONEY TO FUND LAVISH LIFESTYLES\nINDICTMENT: MANAFORT, GATES FALSELY. CLAIMED NO...
2017-10-30 16:36:00	FOXNEWSW	8	FOXNEWSW_20171030_160000_Outnumbered/start/2160	AWAITING WH IRIEFING\nAWAmNG WH BRIEFING
2017-10-30 16:36:00	MSNBCW	45	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/2160	INDICTMENT: MANAFORT, GATES FALSELY. CLAIMED NO FOREIGN BANK ACCOUNTS\nEX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:37:00	BBCNEWS	6	BBCNEWS_20171030_140000_Afternoon_Live/start/9420	STORMONT DEADLOCK NEWS. NI Secvalary says he'll legislate {or a budget if there's no den Natigl Wde
2017-10-30 16:37:00	FOXNEWSW	7	FOXNEWSW_20171030_160000_Outnumbered/start/2220	AWAmNG WH BRIEFING. . . . ITE HOUSE, REPUBLICANS DEMANDING ANSWERS\nAWAmNG WH BRIEFING. . . . . ITE HOUSE, REPUBLICANS DEMANDING ANSWERS
2017-10-30 16:37:00	MSNBCW	14	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/2220	For adults, by prescription only\nDermatologists have been prescribing HUMIRA for nearly 1O years\nnu: uuuu.) wnII muumum w acvmc uuumu plaquo you: Iuolo wnu um HUI. ....
2017-10-30 16:38:00	BBCNEWS	9	BBCNEWS_20171030_140000_Afternoon_Live/start/9480	STORMONT DEADLOCK NEWS. DUP and Sinn F\u00e9in have resumed talks Nanone
2017-10-30 16:38:00	CNNW	19	CNNW_20171030_160000_Inside_Politics/start/2280	PAUL MANAFORT RICK GATES INDICTED' DUE IN COURT NEXT HOUR. . Source: Rick Gates ran point at Republican convention, later went to RNC\nPAUL MANAFORT RICK GATES INDICTED' DUE IN COURT NEXT HOUR. . Source: Rick Gates was liked by everyone on campaign except Trump...
2017-10-30 16:38:00	FOXNEWSW	27	FOXNEWSW_20171030_160000_Outnumbered/start/2280	n. I'l'kll IAAncncn\nAWAmNG WH BRIEFING. . ITEHOUSE, REPUBLICANS DEMANDINGANSWERS 5 W
2017-10-30 16:38:00	MSNBCW	7	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/2280	Maneyr\ufb01zck Guaranlezd
2017-10-30 16:39:00	BBCNEWS	9	BBCNEWS_20171030_140000_Afternoon_Live/start/9540	MERSEYSIDE GUN CRIME . NEWS. five teenagers killed by guns In last two years New , mde
2017-10-30 16:39:00	CNNW	23	CNNW_20171030_160000_Inside_Politics/start/2340	PAUL MANAFORT RICK GATES INDICTED' DUE IN COURT NEXT HOUR. . Source: Rick Gates was liked by everyone on campaign except Trump himself\nPAUL MANAFORT RICK GATES INDICTED' DUE IN COURT NEXT HOUR. . Paul Manafort was hired to manage Republican convention, along with...
2017-10-30 16:39:00	MSNBCW	7	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/2340	l-InAl-l-thrkn-l'c rnm (5mm an-77
2017-10-30 16:40:00	BBCNEWS	9	BBCNEWS_20171030_140000_Afternoon_Live/start/9600	MERSEVSIDE GUN CRIME NEWS L. Rhy was shot on the Croxteth Park estate Nam .mde
2017-10-30 16:40:00	CNNW	45	CNNW_20171030_160000_Inside_Politics/start/2400	Call now for your free guide!
2017-10-30 16:40:00	FOXNEWSW	3	FOXNEWSW_20171030_160000_Outnumbered/start/2400	#:La\u2019s. . A l Accn Cnml: IKICTITIITE' 1_nnn_:An_nAnI(
2017-10-30 16:40:00	MSNBCW	21	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/2400	EX-TRUMP CAMPAIGN OFFICIALS CHARGED WITH CONSPIRACY AGAINST U.S.
2017-10-30 16:41:00	MSNBCW	21	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/2460	EX-TRUMP ADVISER GEORGE PAPADOPOULOS. PLEADS GUILTY TO MAKING FALSE STATEMENT TO FBI\nPAUL MANAFORT, RICK GATES CHARGED WITH MONEY LAUNDERING\n' | (D) MASSACHUSETTS. SEN' ED MARKEY FOREIGN RELATIONS COMMITTEE\nEX-TRUMP...
2017-10-30 16:42:00	MSNBCW	27	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/2520	PAUL MANAFORT, RICK GATES CHARGED WITH MONEY LAUNDERING\ng 53:3 sf\u00e9tements. . SOURCE: JUSTICE GOV\nPAUL MANAFORT, RICK GATES ACCUSED OF HIDING FOREIGN PAYMENTS
2017-10-30 16:43:00	MSNBCW	38	MSNBCW_20171030_160000_Andrea_Mitchell_Reports/start/2580	PAUL MANAFORT, RICK GATES ACCUSED OF HIDING FOREIGN PAYMENTS\nINDICTMENT: MANAFORT, GATES ILLEGALLY USED. FOREIGN MONEY TO FUND LAVISH LIFESTYLES\n(D) MASSACHUSETTS. SEN' ED MARKEY FOREIGN...
2017-10-30 16:44:00	BBCNEWS	4	BBCNEWS_20171030_140000_Afternoon_Live/start/9840	TIM NICHOLLS. National Autistic Society
2017-10-30 16:44:00	CNNW	19	CNNW_20171030_160000_Inside_Politics/start/2640	SOON: WHITE HOUSE HOLDS NEWS BRIEFING\nSENATE INTEL CMTE. SOURCE: PAPADOPOULOS CASE GOES. \"RIGHT TO THE HEART OF THE COLLUSION MATTER\"\nTRUMP CAMPAIGN ADVISER MET WITH...
2017-10-30 16:44:00	FOXNEWSW	14	FOXNEWSW_20171030_160000_Outnumbered/start/2640	ROWING CONCERNS OVER MUELLER'S CREDIBILITY I\nM. 7OV CHRISTIE (R- NJ): MUELLER HAS TO BE CAREFUL To F. M1: (I In: 11.\": DI Illl Ir an II:\\/|:c I-ll: I-IAC mn rnMn Ir'rc
