date_time_(UTC)	channel	duration	https://archive.org/details/	text
2017-10-02 15:12:00	CNNW	23	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/720	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Blood banks in area are open, accepting donations\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Dead gunman was a 64-year-old Mesquite, Nevada resident\n5O+ DEAD, 4OO+ INJURED IN LAS...
2017-10-02 15:12:00	MSNBCW	3	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/720	AT LEAST 5O DEAD, 4OO+ INJURED IN VEGAS SHOOTING. . AM TLII: nunmc- DI I77 BDAIKIADH I \ufb02ECCTACC I'II IDIMf'. CLI\ufb02nTIMC
2017-10-02 15:13:00	BBCNEWS	16	BBCNEWS_20171002_150000_BBC_News/start/780	LAS VEGAS MASS SHOOTING. Witnesses: Hundreds of shots were fired\nLAS VEGAS MASS SHOOTING. Two off-duty police officers among those killed\nLAS VEGAS MASS SHOOTING. Police: At least 5O people have been...
2017-10-02 15:13:00	CNNW	62	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/780	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Deadliest mass shooting in US. history
2017-10-02 15:13:00	MSNBCW	3	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/780	AT LEAST 5O DEAD, 4OO+ INJURED IN VEGAS SHOOTING. . AM TLJI: nunmc. DI I75 bDAIkIADn I nECCTARC nl IDIMfZ CLINnTIMC
2017-10-02 15:14:00	BBCNEWS	11	BBCNEWS_20171002_150000_BBC_News/start/840	LAS VEGAS MASS SHOOTING. Police: Suspect identified as local resident\nLAS VEGAS MASS SHOOTING. PM: UK's thoughts are with the victims\nLAS VEGAS MASS SHOOTING. Boris Johnson: I am horrified by this awful...
2017-10-02 15:14:00	MSNBCW	3	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/840	AT LEAST 5O DEAD, 4OO+ INJURED IN VEGAS SHOOTING. . I'M TL\": nunmc. [5| [77 DDAIMADI\u201c I AECCTARE nl IDIMIZ CUn\ufb02TlM/Z
2017-10-02 15:15:00	BBCNEWS	10	BBCNEWS_20171002_150000_BBC_News/start/900	LAS VEGAS MASS SHOOTING. President Trump: It was an act of pure evil\nLAS VEGAS MASS SHOOTING. . Trump: Americans Joined (ogether in sadness, shock and griev\nLAS VEGAS MASS SHOOTING. At lees! 5O dead and...
2017-10-02 15:15:00	CNNW	31	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/900	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Gunman fired from 32nd floor of Mandalay Bay Hotel\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Gunman apparently killed himself; at least 1O rifles found in hotel room
2017-10-02 15:15:00	MSNBCW	5	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/900	AT LEAST 5O DEAD, 4OO+ INJURED IN VEGAS SHOOTING. . nkl TL\": \ufb01lnklc- ('AISVKI CLIEDMAKI I CUHHTIKIC \\AIITKIECC
2017-10-02 15:16:00	BBCNEWS	11	BBCNEWS_20171002_150000_BBC_News/start/960	LAS VEGAS MASS SHOOTING. Police say the suspect shot himsell in hotel room\nLAS VEGAS MASS SHOOTING. Police found 1O rifles when they raided hotel room\nLAS VEGAS MASS SHOOTING. Shots fired from 32nd floor of...
2017-10-02 15:16:00	CNNW	37	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/960	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Dead gunman was a 64-year-old Mesquite, Nevada resident\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Voice of Vincent Sager Witness\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Gunman...
2017-10-02 15:17:00	BBCNEWS	11	BBCNEWS_20171002_150000_BBC_News/start/1020	LAS VEGAS MASS SHOOTING. Police believe shooting was a 'Ione-wolf' attack\nLAS VEGAS MASS SHOOTING. Police locate woman described as gunman's companion\nLAS VEGAS MASS SHOOTING. Two off-duty police officers...
2017-10-02 15:17:00	CNNW	40	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1020	SHOOTER'S BROTHER: NEWS \"LIKE AN ASTEROID FELL OUT OF THE SKY\". . Eric Paddock Brother of Las Vegas Shooter\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Deadliest mass shooting in US. history
2017-10-02 15:17:00	MSNBCW	3	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/1020	AT LEAST 5O DEAD, 4OO+ INJURED IN VEGAS SHOOTING. . AM TLIEinLlnME-'PXDVM CLIEDMAM I cunnTlmr: \\AIITMECC
2017-10-02 15:18:00	BBCNEWS	15	BBCNEWS_20171002_150000_BBC_News/start/1080	LAS VEGAS MASS SHOOTING. Nevada police giving update on investigation\nLAS VEGAS MASS SHOOTING. Police: Suspect identified as local resident\nLAS VEGAS MASS SHOOTING. PM: UK's thoughts are with the...
2017-10-02 15:18:00	CNNW	41	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1080	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Kyung Lah CJ\\N SeniorNational Correspondent\nMESQUITE POLICE: WE'VE HAD NO CONTACT WITH PADDOCK
2017-10-02 15:19:00	BBCNEWS	37	BBCNEWS_20171002_150000_BBC_News/start/1140	LAS VEGAS MASS SHOOTING. Police: Some weapons found in gunman\u2019s home\nLAS VEGAS MASS SHOOTING. Nevada police giving update on investigation\nLAS VEGAS MASS SHOOTING. Police search gunman\u2019s home near...
2017-10-02 15:19:00	CNNW	56	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1140	MESQUITE POLICE: WE'VE HAD NO CONTACT WITH PADDOCK. . Kyung Lah CJ\\N SeniorNational Correspondent\nMESQUITE POLICE: WE'VE HAD NO CONTACT WITH PADDOCK
2017-10-02 15:20:00	BBCNEWS	48	BBCNEWS_20171002_150000_BBC_News/start/1200	LAS VEGAS MASS SHOOTING. Nevada police giving update on investigation\nLAS VEGAS MASS SHOOTING. Mesquite police say no previous contact with gunman
2017-10-02 15:20:00	CNNW	44	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1200	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Deadliest mass shooting in US. history\nMESQUITE POLICE: WE'VE HAD NO CONTACT WITH PADDOCK\nMESQUITE POLICE: WE'VE HAD NO CONTACT WITH PADDOCK. . Kyung Lah OW SeniorNational...
2017-10-02 15:20:00	MSNBCW	4	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/1200	AT LEAST 5O DEAD, 4OO+ INJURED IN VEGAS SHOOTING. . n\ufb02l II'C- Cl lMMAk-l \ufb01n AC CA,VD J'\\| h CTEDUCM n/mnnn/ AC MECHI llTE MU
2017-10-02 15:21:00	BBCNEWS	22	BBCNEWS_20171002_150000_BBC_News/start/1260	LAS VEGAS MASS SHOOTING. Police: Some weapons found in gunman\u2019s home\nLAS VEGAS MASS SHOOTING. Nevada police giving update on investigation\nLAS VEGAS MASS SHOOTING. Mesquite police say no previous contact...
2017-10-02 15:21:00	CNNW	30	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1260	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Deadliest mass shooting in US. history\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Gunman apparently killed himself; at least 1O rifles found in hotel room\n5O+ DEAD,...
2017-10-02 15:21:00	MSNBCW	4	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/1260	AT LEAST 5O DEAD, 4OO+ INJURED IN VEGAS SHOOTING. . \\AIITMECC' \"MAHILIEDE TA CA\" AC CUHHTED \\AIAC \"CDDAVIMC TUE I'DnM/H\
2017-10-02 15:22:00	CNNW	28	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1320	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Jonathan WaCkrOW OW Law Enforcement Analyst\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Dead gunman was a 64-year-old Mesquite, Nevada resident\n5O+ DEAD, 4OO+ INJURED IN LAS...
2017-10-02 15:22:00	FOXNEWSW	14	FOXNEWSW_20171002_150000_Happening_Now/start/1320	IAITING POLICE UPDATE ON lAS VEGAS SHOOTING f\u2014i
2017-10-02 15:22:00	MSNBCW	4	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/1320	AT LEAST 5O DEAD, 4OO+ INJURED IN VEGAS SHOOTING. . cnnM- \\IECAC nECIf'I/H C I Inn/\\TE \ufb01kl MACC cunnTer:
2017-10-02 15:23:00	BBCNEWS	17	BBCNEWS_20171002_150000_BBC_News/start/1380	LAS VEGAS MASS SHOOTING. Mesquite Police: This was a regu|ar lived-in home\nLAS VEGAS MASS SHOOTING. Police: Some weapons found in gunman\u2019s home\nLAS VEGAS MASS SHOOTING. Mesquite Police: This was a regular...
2017-10-02 15:23:00	CNNW	16	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1380	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Tom Verni Former Detective, New York Police\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Jonathan Wackrow OW Law Enforcement Analyst\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS...
2017-10-02 15:23:00	FOXNEWSW	45	FOXNEWSW_20171002_150000_Happening_Now/start/1380	LAS VEGAS POLICE UPDATE. ON DEADLY SHOOTING
2017-10-02 15:23:00	MSNBCW	5	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/1380	AT LEAST 5O DEAD, 4OO+ INJURED IN VEGAS SHOOTING. . CI IMMAM nDEMC CEDE AT I AC \\ICCAC f'\ufb02l IMTDV MI ICII' CCCTI\\II\\I
2017-10-02 15:24:00	BBCNEWS	12	BBCNEWS_20171002_150000_BBC_News/start/1440	LAS VEGAS MASS SHOOTING. At Ieas! 5O dead and more than 4OO injured\nLAS VEGAS MASS SHOOTING. Police: Some weapons found in gunman\u2019s home\nLAS VEGAS MASS SHOOTING. Police search gunman's home near...
2017-10-02 15:24:00	CNNW	33	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1440	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Cedric Alexander Former Police Chief, Rochester, New York\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Deadliest mass shooting in US. history\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. ....
2017-10-02 15:25:00	BBCNEWS	10	BBCNEWS_20171002_150000_BBC_News/start/1500	LAS VEGAS MASS SHOOTING. Multiple shootings at open air concert in Las Vegas\nLAS VEGAS MASS SHOOTING. Shots fired from 32nd floor of the Mandatay Bay Hotel\nLAS VEGAS MASS SHOOTING. 2O,OOO people at concert at...
2017-10-02 15:26:00	BBCNEWS	13	BBCNEWS_20171002_150000_BBC_News/start/1560	LAS VEGAS MASS SHOOTING. Gunman's brother: He has no police record\nLAS VEGAS MASS SHOOTING. Police believe shooting was a 'Ione-wolf' attack\nLAS VEGAS MASS SHOOTING. Police locate woman described as...
2017-10-02 15:26:00	CNNW	50	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1560	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Jonathan WaCkrOW OW Law Enforcement Analyst\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Deadliest mass shooting in US. history\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE
2017-10-02 15:27:00	BBCNEWS	12	BBCNEWS_20171002_150000_BBC_News/start/1620	LAS VEGAS MASS SHOOTING. Police: Some weapons found in gunman\u2019s home\nLAS VEGAS MASS SHOOTING. Gunman 'had no military background' says family\nLAS VEGAS MASS SHOOTING. Gunman's brother says the family is...
2017-10-02 15:27:00	CNNW	24	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1620	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . David KatZ Law Enforcement, Firearms, and Homeland Security Expert\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . David Katz Former DEA Special Agent\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. ....
2017-10-02 15:27:00	FOXNEWSW	14	FOXNEWSW_20171002_150000_Happening_Now/start/1620	IAIWG POLICE UPDATE ON lAS VEGAS SPPOTINGV l
2017-10-02 15:28:00	BBCNEWS	15	BBCNEWS_20171002_150000_BBC_News/start/1680	LAS VEGAS MASS SHOOTING. Gunman 'had no military background' says family\nLAS VEGAS MASS SHOOTING. Police name gunman as 64-year-old Stephen Paddock\nLAS VEGAS MASS SHOOTING. Police: Ammunition was also found...
2017-10-02 15:28:00	CNNW	49	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1680	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Police: Weapons & ammo found in gunman's home
2017-10-02 15:29:00	BBCNEWS	24	BBCNEWS_20171002_150000_BBC_News/start/1740	LAS VEGAS MASS SHOOTING. Gunman's brother says the family is 'dumbfounded'\nLAS VEGAS MASS SHOOTING. Police name gunman as 64-yeat-old Stephen Paddock\nLAS VEGAS MASS SHOOTING. Gunman Stephen Faddock's brother...
2017-10-02 15:31:00	CNNW	21	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1860	bathfitter.com 1-888-322-4124
2017-10-02 15:31:00	FOXNEWSW	12	FOXNEWSW_20171002_150000_Happening_Now/start/1860	IAITING POLICE UPDATE ON lAS VEGAS SHOOTING -I\nl-8OO-CALLFBI OR (8OO) 225-5324. IYONE WITH VIDEOS, PHOTOS FROM ATTACK\nIAITING POLICE UPDATE ON lAS YEGAS SHOOTING'
2017-10-02 15:32:00	BBCNEWS	45	BBCNEWS_20171002_150000_BBC_News/start/1920	LAS VEGAS MASS SHOOTING
2017-10-02 15:32:00	CNNW	10	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/1920	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Deadliest mass shooting in US. history
2017-10-02 15:33:00	BBCNEWS	19	BBCNEWS_20171002_150000_BBC_News/start/1980	MONARCH AIRLINES COLLAPSE\nLAS VEGAS MASS SHOOTING. Theresa May has sent message of condolence\nLAS VEGAS MASS SHOOTING. PM: The UK's thoughts are with the victims
2017-10-02 15:34:00	FOXNEWSW	19	FOXNEWSW_20171002_150000_Happening_Now/start/2040	IAITING POLICE UPDATE ON lAS VEGAS SHOOTING\nIAITING POLICE UPDATE ON |.AS VEGAS SHOOTING -\ufb02\n+ DEAD, 4OO+ INJURED |N lAS VEGAS SHOOTING -H
2017-10-02 15:35:00	BBCNEWS	10	BBCNEWS_20171002_150000_BBC_News/start/2100	LAS VEGAS MASS SHOOTING. Gunman's brother says the family is 'dumbfounded'\nLAS VEGAS MASS SHOOTING. Gunman's brother: He has no police record\nLAS VEGAS MASS SHOOTING. Gunman's brother: We are shocked and...
2017-10-02 15:35:00	CNNW	62	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/2100	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Gunman fired from 32nd floor of Mandalay Bay Hotel
2017-10-02 15:35:00	MSNBCW	12	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/2100	AT LEAST 5O DEAD, 4OO+ INJURED IN VEGAS SHOOTING. . TDI IMD- \\IICITIKIC I AC \\IECAC \\AIEHKIECH AV
2017-10-02 15:36:00	BBCNEWS	19	BBCNEWS_20171002_150000_BBC_News/start/2160	LAS VEGAS MASS SHOOTING. Gunman's brother: Where did he ge' automatic weapons?\nLAS VEGAS MASS SHOOTING. Gunman's brother: He has no police record\nLAS VEGAS MASS SHOOTING. Gunman had no military background, says...
2017-10-02 15:36:00	CNNW	26	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/2160	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Gunman apparently killed himself; at least 1O rifles found in hotel room\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Gunman fired from 32nd floor of Mandalay Bay Hotel\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS...
2017-10-02 15:36:00	FOXNEWSW	4	FOXNEWSW_20171002_150000_Happening_Now/start/2160	=|. + DEAD, 4OO+ INJURED |N |.AS VEGAS SHOOTING \ufb02
2017-10-02 15:37:00	BBCNEWS	20	BBCNEWS_20171002_150000_BBC_News/start/2220	LAS VEGAS MASS SHOOTING. Gunman's brother says the family is 'dumbfounded'\nLAS VEGAS MASS SHOOTING. Gunman had no military background, says family\nLAS VEGAS MASS SHOOTING. Gunman's brother: Where did he ge'...
2017-10-02 15:37:00	CNNW	46	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/2220	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Police: Weapons & ammo found in gunman's home\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Blood banks in area are open, accepting donations
2017-10-02 15:37:00	FOXNEWSW	19	FOXNEWSW_20171002_150000_Happening_Now/start/2220	LAIIINEOLICE UPDATE ON lAS VEGA\u00a7 55mm; '_i
2017-10-02 15:38:00	BBCNEWS	17	BBCNEWS_20171002_150000_BBC_News/start/2280	LAS VEGAS MASS SHOOTING. Nevada Police giving update on investigation\nLAS VEGAS MASS SHOOTING. Gunman's brother says the family is 'dumbfounded'\nLAS VEGAS MASS SHOOTING. Gunman had no military background,...
2017-10-02 15:38:00	CNNW	34	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/2280	5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Sheriff Joe Lombardo Las Vegas Metropolitan Police\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Deadliest mass shooting in US. history\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. ....
2017-10-02 15:38:00	FOXNEWSW	21	FOXNEWSW_20171002_150000_Happening_Now/start/2280	)+ DEAD, 4OO+ INJURED IN LAS VEGAS SHOOTING I\n)+ DEAD, 4OO+ INJURED IN [AS VEGAS SHOOTING
2017-10-02 15:38:00	MSNBCW	19	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/2280	AT LEAST 5O DEAD, 4OO+ INJURED IN VEGAS SHOOTING
2017-10-02 15:39:00	BBCNEWS	38	BBCNEWS_20171002_150000_BBC_News/start/2340	LAS VEGAS MASS SHOOTING. Police: Latest number of people killed is 58\nLAS VEGAS MASS SHOOTING. Nevada Police giving update on investigation
2017-10-02 15:39:00	CNNW	44	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/2340	AT LEAST 58 DEAD, 5OO+ INJURED IN LAS VEGAS MASSACRE. . Sheriff Joe Lombardo Las Vegas Metropolitan Police\nAT LEAST 58 DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE\n5O+ DEAD, 4OO+ INJURED IN LAS VEGAS MASSACRE. . Sheriff Joe Lombardo Las Vegas...
2017-10-02 15:39:00	FOXNEWSW	4	FOXNEWSW_20171002_150000_Happening_Now/start/2340	> SHERIFF 1.O ,3 ,n, ,. . . . LAS VEGAS POLICE NEWS CONFERENCE. nN nFAnIV mam-um:
2017-10-02 15:40:00	BBCNEWS	35	BBCNEWS_20171002_150000_BBC_News/start/2400	LAS VEGAS MASS SHOOTING. Police: 58 people now known to have died\nLAS VEGAS MASS SHOOTING. Police: Latest number of people killed is 58
2017-10-02 15:40:00	FOXNEWSW	5	FOXNEWSW_20171002_150000_Happening_Now/start/2400	> SHERIFF JOS '. . LAS VEGASJPOLICE NEWS CONFERENCE. nN nFAnIV cunn'nm:
2017-10-02 15:41:00	FOXNEWSW	6	FOXNEWSW_20171002_150000_Happening_Now/start/2460	>SHERIFF. JO1: n ,, A.. . LAS VEGAS POLICE NEWS CONFERENCE. nM nFAnIY mam-um:
2017-10-02 15:41:00	MSNBCW	5	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/2460	AT LEAST 58 DEAD, 5OO+ INJURED IN VEGAS SHOOTING. . \\IECA\u00e9 nCCIf'IAI C I Inn/\\Tl: nkl MACC cunnTlmr:
2017-10-02 15:42:00	MSNBCW	4	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/2520	AT LEAST 58 DEAD, 5OO+ INJURED IN VEGAS SHOOTING. . CLIEDIEC- MADE TLJAKI can lkl II IDEH
2017-10-02 15:43:00	CNNW	52	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/2580	AT LEAST 58 DEAD, 5OO+ INJURED IN LAS VEGAS MASSACRE. . Police: No known link between gunman & any foreign terror group\nAT LEAST 58 DEAD, 5OO+ INJURED IN LAS VEGAS MASSACRE. . Gunman apparently killed himself; at least 1O rifles found in hotel room
2017-10-02 15:43:00	FOXNEWSW	25	FOXNEWSW_20171002_150000_Happening_Now/start/2580	ll SAYS NO CONNECTION TO ISIS OR TERROR\nll SAYS NO CONNECTION TO ISIS OR TERROR-
2017-10-02 15:43:00	MSNBCW	3	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/2580	AT LEAST 58 DEAD, 5OO+ INJURED IN VEGAS SHOOTlNG. . CLIEDIEE- | IDCEMT lecn END | IEE,CA\\IIMI: DI \ufb02\ufb02n h\ufb02klATlnMC
2017-10-02 15:45:00	BBCNEWS	46	BBCNEWS_20171002_150000_BBC_News/start/2700	LAS VEGAS MASS SHOOTING. Police: No connection with international terror gvoup\nLAS VEGAS MASS SHOOTING. Police: 58 people now known to have died
2017-10-02 15:45:00	FOXNEWSW	62	FOXNEWSW_20171002_150000_Happening_Now/start/2700	3 DEAD, 515 INJURED IN LAS VEGAS SHOOTING
2017-10-02 15:45:00	MSNBCW	5	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/2700	AT LEAST 58 DEAD, 5OO+ INJURED |N VEGAS SHOOTING. . CTE\\II: \\Alnl CEAKI I PI ADI] (\u201cAI IkIT\\/ nICTle'T ATT\\/
2017-10-02 15:46:00	BBCNEWS	27	BBCNEWS_20171002_150000_BBC_News/start/2760	LAS VEGAS MASS SHOOTING. Mesquite police say no previous contact with gunman\nLAS VEGAS MASS SHOOTING. Police: 58 people now known to have died\nLAS VEGAS MASS SHOOTING. Police: No connec\ufb01on with international...
2017-10-02 15:47:00	BBCNEWS	62	BBCNEWS_20171002_150000_BBC_News/start/2820	LAS VEGAS MASS SHOOTING. Police: More than 5OO people now known to be injured
2017-10-02 15:47:00	CNNW	39	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/2820	AT LEAST 58 DEAD, 5OO+ INJURED IN LAS VEGAS MASSACRE. . Mayor Carolyn Goodman Las Vegas\nAT LEAST 58 DEAD, 5OO+ INJURED IN LAS VEGAS MASSACRE. . Police: Threat believed eliminated: \"Las Vegas is safe\
2017-10-02 15:48:00	MSNBCW	4	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/2880	AT LEAST 58 DEAD, 5OO+ INJURED IN VEGAS SHOOTING. . \\ICCACinECIf'IAVI C I Inn/\\TI: nkl MACC CLIMATIKIC
2017-10-02 15:49:00	BBCNEWS	24	BBCNEWS_20171002_150000_BBC_News/start/2940	LAS VEGAS MASS SHOOTING. Police: No connection with international terror group\nLAS VEGAS MASS SHOOTING. Police: More than 5OO people now known to be injured\nLAS VEGAS MASS SHOOTING. President Trump to visit scene...
2017-10-02 15:49:00	MSNBCW	8	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/2940	AT LEAST 58 DEAD, 5OO+ INJURED IN VEGAS SHOOTING. . DEF) nlklA TITI IC I Il'\\\\ kll:\\ll\\l'\\l\\\nAT LEAST 58 DEAD, 5OO+ INJURED IN VEGAS SHOOTING. . MAVHD- MACC CLl\ufb02nlelf: \"nl ITDACEHI IC \" \"I lklf'Al I En EDD\u201d
2017-10-02 15:50:00	BBCNEWS	41	BBCNEWS_20171002_150000_BBC_News/start/3000	LAS VEGAS MASS SHOOTING. Police: More than 5OO people now known to be injured\nLAS VEGAS MASS SHOOTING. Police: 58 people now known to have died\nLAS VEGAS MASS SHOOTING. Police: No connection with international...
2017-10-02 15:50:00	CNNW	41	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/3000	AT LEAST 58 DEAD, 5OO+ INJURED IN LAS VEGAS MASSACRE. Rep Dina Titus (D) Nevada\nAT LEAST 58 DEAD, 5OO+ INJURED IN LAS VEGAS MASSACRE. . Mayor: Biggest need is blood; \"please donate\
2017-10-02 15:50:00	FOXNEWSW	25	FOXNEWSW_20171002_150000_Happening_Now/start/3000	3 DEAD, 515 INJURED IN LAS VEGAS SHOOTING\nI DEAD, 515 INJURED IN I.AS VEGAS SHOOTING\nI DEAD, 515 INJURED IN LAS VEGAS SHOOTING
2017-10-02 15:50:00	MSNBCW	5	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/3000	AT LEAST 58 DEAD, 5OO+ INJURED IN VEGAS SHOOTING. . DED nlklA TITI It I Il'\\\\ kll:\\ll\\l'\\l\\
2017-10-02 15:51:00	BBCNEWS	27	BBCNEWS_20171002_150000_BBC_News/start/3060	LAS VEGAS MASS SHOOTING. Police: 58 people now known to have died\nLAS VEGAS MASS SHOOTING. Mayor O1 Las Vegas: This was a crazed lunatic\nLAS VEGAS MASS SHOOTING. President Trump to visit scene of...
2017-10-02 15:51:00	FOXNEWSW	46	FOXNEWSW_20171002_150000_Happening_Now/start/3060	3 DEAD, 515 INJURED IN LAS VEGAS SHOOTING\n3 DEAD, 515 INbJ\u2019Ul\ufb01lEDMIN LAS'VEGAS SHOOTING
2017-10-02 15:51:00	MSNBCW	5	MSNBCW_20171002_150000_MSNBC_Live_With_Velshi_and_Ruhle/start/3060	AT LEAST 58 DEAD, 5OO+ INJURED IN VEGAS SHOOTING. . \\IECA\u00e9 nCEIf'IAI C I Inn/\\Tl: nkl MACC CunnlelC
2017-10-02 15:52:00	BBCNEWS	36	BBCNEWS_20171002_150000_BBC_News/start/3120	LAS VEGAS MASS SHOOTING. Police: No connection with international terror group\nADAM LAXALT. Nevada Attorney General\nLAS VEGAS MASS SHOOTING. Police: More than 5OO people now known to be injured
2017-10-02 15:52:00	CNNW	24	CNNW_20171002_150000_At_This_Hour_With_Kate_Bolduan/start/3120	AT LEAST 58 DEAD, 5OO+ INJURED IN LAS VEGAS MASSACRE. . Steve Sisolak Clark County, Nevada Commission Chairman\nAT LEAST 58 DEAD, 5OO+ INJURED IN LAS VEGAS MASSACRE. . Deadliest mass shooting in US. history\nAT LEAST 58 DEAD, 5OO+ INJURED IN LAS...
2017-10-02 15:52:00	FOXNEWSW	35	FOXNEWSW_20171002_150000_Happening_Now/start/3120	3 DEAD, 515 INJURED IN LAS VEGAS SHOOTING-\n3 DEAD, 515 INJURED IN LAS VEGAS SHOOTING
