date_time_(UTC)	channel	duration	https://archive.org/details/	text
2017-11-22 19:02:00	FOXNEWSW	32	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/120	MISSING AFTER NAW PLANE CRASHES IN PACIFIC\nNAW TRANSPORT PLANE CRASHES WHILE. TAKING DADT IM InIMTII c -IADAM :vcnrlccc
2017-11-22 19:02:00	MSNBCW	21	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/120	TRUMP BACKS MOORE IN ALABAMA SENATE RACE, POINTS TO DENIALS\nBeverly Young Nelson
2017-11-22 19:03:00	CNNW	62	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/180	THE LOOMING SHOWDOWN IF MOORE WINS SENATE RACE
2017-11-22 19:03:00	FOXNEWSW	18	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/180	OORE CAMPAIGN CHALLENGES ACCUSERS' CLAIMS
2017-11-22 19:03:00	MSNBCW	53	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/180	TRUMP BACKS MOORE IN ALABAMA SENATE RACE, POINTS TO DENIALS
2017-11-22 19:04:00	CNNW	47	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/240	THE LOOMING SHOWDOWN IF MOORE WINS SENATE RACE\nTHINGS TRUMP HAS TWEETED ABOUT INSTEAD OF ROY MOORE
2017-11-22 19:04:00	MSNBCW	24	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/240	TRUMP RIPS INTO UCLA PLAYER'S DAD AS \"UNGRATEFUL FOOL!\"\nTRUMP: MOORE \"TOTALLY DENIES IT\" AND \"YOU HAVE TO LISTEN TO HIM\"\nMOORE: \"DON'T KNOW\" ACCUSERS, \"CERTAINLY I DIDN'T DO ANYTHING TO THEM\
2017-11-22 19:05:00	BBCNEWS	11	BBCNEWS_20171122_190000_Beyond_100_Days/start/300	BEYOND 1OO DAYS\nRATKO MLADIC GUILTY. UN tribunal deliver guilty verdict in the Hague\nRATKO MLADIC GUILTY. Guilty verdict in 1O of the 11 charges\nRATKO...
2017-11-22 19:05:00	CNNW	62	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/300	THINGS TRUMP HAS TWEETED ABOUT INSTEAD OF ROY MOORE
2017-11-22 19:05:00	FOXNEWSW	13	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/300	. REPORT: ROY MOORE'S COMMUNICATIONS. . nIDFf'TnD AMMnI IMFFC I-IIC DFCIGMATIOM\n. REPORT: ROY MOORE'S COMMUNICATIONS. . nlnlzr'rnn AMMnI IMFFC I-IIC DFCICMATIOM\nREPORT: ROY MOORE' 5 COMMUNICATIONS
2017-11-22 19:05:00	MSNBCW	15	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/300	TRUMP: LAVAR BALL \"JUST A POOR MAN'S. VERSION OF DON KING. BUT WITHOUT THE HAIR\
2017-11-22 19:06:00	BBCNEWS	11	BBCNEWS_20171122_190000_Beyond_100_Days/start/360	RATKO MLADIC GUILTY. Mladic was Bosnian Serb army commander in 199O5\nRATKO MLADIC GUILTV. Mladic on trial at the Hague since 2O12\nRATKO MLADIC GUILTY. Mladic guilty of genocide, crimes against...
2017-11-22 19:06:00	CNNW	29	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/360	THINGS TRUMP HAS TWEETED ABOUT INSTEAD OF ROY MOORE\nTRUMP BACKS ACCUSED SEX ASSAULTER, CITING HIS DENIAL\nTRUMP BACKS ACCUSED SEX ASSAULTER, CITING HIS DENIAL. Sheila Gilbert Chairwoman,...
2017-11-22 19:06:00	FOXNEWSW	36	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/360	. WEEKS UNTIL ALABAMA SENATE ELECTION\n> JASON JOHNSON | REPUBLICAN STRATEGIST\nWEEKS UNTIL ALABAMA SENATE ELECTION
2017-11-22 19:07:00	BBCNEWS	11	BBCNEWS_20171122_190000_Beyond_100_Days/start/420	RATKO MLADIC GUILTV \u2019. Over 8,OOO Muslim men and boys died in Srebrenica\nRATKO MLADIC GUILTY. Darko Mladic: Justice replaced by war propaganda\nRATKO MLADIC GUILTY. UN tribunal deliver guilty verdict in the...
2017-11-22 19:07:00	CNNW	42	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/420	TRUMP BACKS ACCUSED SEX ASSAULTER, CITING HIS DENIAL. Sheila Gilbert Chairwoman, Calhoun County Democratic Party\nALABAMA DEM: MORE GOP WOMEN COMING TO OUR SIDE\nTRUMP BACKS ACCUSED SEX ASSAULTER, CITING HIS DENIAL
2017-11-22 19:07:00	FOXNEWSW	16	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/420	> JASON JOHNSON | REPUBLICAN STRATEGIST
2017-11-22 19:07:00	MSNBCW	37	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/420	TRUMP BACKS MOORE IN ALABAMA SENATE RACE, POINTS TO DENIALS\nTRUMP: MOORE \"TOTALLY DENIES IT\" AND \"YOU HAVE TO LISTEN TO HIM\
2017-11-22 19:08:00	BBCNEWS	11	BBCNEWS_20171122_190000_Beyond_100_Days/start/480	RATKO MLADIC GUILTV \u2019 '. Mladic was Bosnian Serb army commander in 199O5\nRATKO MLADIC GUILTV \u2019 '. Ex-military leader guilky of genocide during Bosnian war\nRATKO MLADIC GUILTV \u2019 '. Mladic on trial at the...
2017-11-22 19:08:00	CNNW	61	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/480	ALABAMA DEM: MORE GOP WOMEN COMING TO OUR SIDE. . Sheila Gilbert Chairwoman, Calhoun County Democratic Party
2017-11-22 19:08:00	FOXNEWSW	21	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/480	x -. .YBURN ON CONYERS: \"THIS COULD BE MADE UP\" I
2017-11-22 19:08:00	MSNBCW	25	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/480	TRUMP: \"WE DON'T NEED A LIBERAL\" |N ALABAMA SENATE SEAT\nMOORE: \"DON\u2019T KNOW\" ACCUSERS, \"CERTAINLY I DIDN'T DO ANYTHING TO THEM\"\nHOUSE ETHICS PANEL LAUNCHING PROBE INTO REP. CONYERS
2017-11-22 19:09:00	FOXNEWSW	23	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/540	. . MOCRATS MOVE QUICKLY AGAINST CONYERS\n> JASON JOHNSON | FMR CRUZ CAMPAIGN CHIEF STRATEGIST\nNOVEMBER 22
2017-11-22 19:09:00	MSNBCW	26	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/540	DETROIT FREE PRESS: REP. CONYERS MUST RESIGN\nHOUSE ETHICS PANEL LAUNCHING PROBE INTO REP. CONYERS\nTRUMP BACKS MOORE IN ALABAMA SENATE RACE, POINTS TO DENIALS
2017-11-22 19:10:00	BBCNEWS	12	BBCNEWS_20171122_190000_Beyond_100_Days/start/600	TRUMP DEFENDS MOORE \u2019. President Trump says Moore 'totally denies it'\nTRUMP DEFENDS MOORE \u2019. Moore is lacing allegations of sexual misconduct\nTRUMP DEFENDS MOORE \u2019. Moore is running in the Alabama...
2017-11-22 19:10:00	CNNW	56	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/600	TRUMP'S JUSTIFICATION FOR BACKING MOORE: \"HE DENIES IT\". . Sheila Gilbert Chairwoman, Calhoun County Democratic Party\nTRUMP'S JUSTIFICATION FOR BACKING MOORE: \"HE DENIES IT\
2017-11-22 19:10:00	FOXNEWSW	19	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/600	EMOCRATS MOVE QUICKLY AGAINST CONYERS
2017-11-22 19:10:00	MSNBCW	29	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/600	TRUMP BACKS MOORE IN ALABAMA SENATE RACE, POINTS TO DENIALS\nTRUMP: MOORE \"TOTALLY DENIES IT\" AND \"YOU HAVE TO LISTEN TO HIM\
2017-11-22 19:11:00	BBCNEWS	13	BBCNEWS_20171122_190000_Beyond_100_Days/start/660	TRUMP DEFENDS MOORE '. Democratic rival Doug Jones is currently ahead in polls\nKelly Harrison Thorp\nTRUMP DEFENDS MOORE \u2019. Moore has called the allegations 'talse'\nTRUMP DEFENDS MOORE. Moore is running in the...
2017-11-22 19:11:00	CNNW	15	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/660	SEN: COHN FAKED BAD CONNECTION TO GET TRUMP OFF PHONE\nVIDEO SHOWS NORTH KOREAN DEFECTOR'S ESCAPE, UNDER FIRE\nTRUMP'S JUSTIFICATION FOR BACKING MOORE: \"HE DENIES IT\"\nTRUMP'S JUSTIFICATION...
2017-11-22 19:11:00	MSNBCW	33	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/660	TRUMP: \"WE DON'T NEED A LIBERAL\" |N ALABAMA SENATE SEAT\nMOORE: \"DON'T KNOW\" ACCUSERS, \"CERTAINLY I DIDN'T DO ANYTHING TO THEM\"\nTRUMP: MOORE \"TOTALLY DENIES IT\" AND \"YOU HAVE TO LISTEN TO HIM\
2017-11-22 19:12:00	BBCNEWS	11	BBCNEWS_20171122_190000_Beyond_100_Days/start/720	TRUMP DEFENDS MOORE ' '. Democratic rival Doug Jones is currently ahead in polls\nTRUMP DEFENDS MOORE \u2019. Moore has called the allegations 'lalse\u2019\nTRUMP DEFENDS MOORE \u2019 '. Moore is running in the Alabama Senate...
2017-11-22 19:12:00	FOXNEWSW	5	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/720	SEE MORE AT CHLCOM/PROGRESSMAKERS
2017-11-22 19:12:00	MSNBCW	20	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/720	MOORE: \"WE'RE GETI'ING PROOF\" AGAINST ACCUSERS\nMOORE CONSIDERING LEGAL ACTION AGAINST HIS ACCUSERS\nTRUMP CALLS MOORE'S OPPONENT \"TERRIBLE ON CRIME\". {EX-PROSECUTOR CONVICTED...
2017-11-22 19:13:00	BBCNEWS	12	BBCNEWS_20171122_190000_Beyond_100_Days/start/780	TRUMP DEFENDS MOORE \u2019 '. Moore is lacing allegations of sexual misconduct\nTRUMP DEFENDS MOORE \u2019 '. Moore is running in the Alabama Senate primary\nTRUMP DEFENDS MOORE \u2019. Moore is lacing allegations of...
2017-11-22 19:13:00	FOXNEWSW	8	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/780	ON MEDICARE? CALL NOW. . 1 -9nn_nnn_n 1 A o w Urdted\ufb02ealthcare\"\nCOO \")/1f\\ Ano\u2019) m>\u00a7\nON MEDICARE? CALL NOW . D. 1 -9nn_nnn_9 1 A o w Umted\ufb02ealthcare
2017-11-22 19:13:00	MSNBCW	23	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/780	TRUMP CALLS MOORE'S OPPONENT \"TERRIBLE ON CRIME\". (EX-PROSECUTOR CONVICTED KLANSMEN IN CIVIL-RIGHTS ERA BOMBING)\nTRUMP BACKS MOORE IN ALABAMA SENATE RACE, POINTS TO DENIALS\nKARINE JEAN-PIERRE [ SENIOR ADVISOR, MOVEON.OR\u00a7 .
2017-11-22 19:14:00	BBCNEWS	11	BBCNEWS_20171122_190000_Beyond_100_Days/start/840	TRUMP DEFENDS MOORE ' '. Democratic rival Doug Jones is currently ahead in polls
2017-11-22 19:14:00	CNNW	6	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/840	Comparison based on minimum labeled dosing.
2017-11-22 19:14:00	FOXNEWSW	4	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/840	NOVEMBER 22\nACEBOOK IS ROLLING OUT A NEW TOOL FOR USERS
2017-11-22 19:15:00	BBCNEWS	42	BBCNEWS_20171122_190000_Beyond_100_Days/start/900	EYOND 1OO DAV
2017-11-22 19:15:00	FOXNEWSW	21	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/900	I _ \u2014. AA: MORE THAN 5OM CARS WILL HIT THE ROADS '\nNOVEMBER 22
2017-11-22 19:16:00	CNNW	38	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/960	3 MISSING AFI'ER U.S. NAW PLANE CRASHES OFF JAPAN\n1-8OO-831-37OO mesobook.com. . Mesothelioma Book\nBrooke Baldwin. @BrookeBCNN
2017-11-22 19:16:00	FOXNEWSW	22	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/960	IANKSGIVING TRAVEL HEADACHES HAVE BEGUN\nAA: MORE THAN 5OM CARS WILL HIT THE ROADS -\n. AA: MORE THAN 5OM CARS WILL HIT THE ROADS \u201c
2017-11-22 19:16:00	MSNBCW	41	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/960	TRUMP BACKS MOORE IN ALABAMA SENATE RACE, POINTS TO DENIALS\nKARINE JEAN-PIERRE [ CONTRIBUTING EDITOR, BUSTLE
2017-11-22 19:17:00	CNNW	34	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1020	3 MISSING AFI'ER U.S. NAW PLANE CRASHES OFF JAPAN\n3 MISSING AFI'ER U.S. NAW PLANE CRASHES OFF JAPAN. . Commander Kirk Lippold US Navy (Retired)
2017-11-22 19:17:00	FOXNEWSW	14	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1020	' : MORE THAN 5OM CARS WILL HIT THE ROADS
2017-11-22 19:17:00	MSNBCW	21	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1020	\u00ab'9 Lively Mobile 25%OFFand \ufb01rstmomhFREEatz C %\nCBS: THREE CBS EMPLOYEES COME FORWARD. WITH ALLEGATIONS AGAINST CHARLIE ROSE
2017-11-22 19:18:00	MSNBCW	20	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1080	Qt Lively Mobile 25%OFFand \ufb01rstmomhFREEatz i E\nLearn more at greatcamom
2017-11-22 19:19:00	BBCNEWS	27	BBCNEWS_20171122_190000_Beyond_100_Days/start/1140	BEYOND 1OO DAYS\nPHILIP HAMMOND MP. Chancellor of the Exchequer
2017-11-22 19:19:00	CNNW	29	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1140	3 MISSING IN CRASH AFTER YET ANOTHER NAW INCIDENT\n3 MISSING AFI'ER U.S. NAW PLANE CRASHES OFF JAPAN. . Commander Kirk Lippold US Navy (Retired)\n3 MISSING IN CRASH AFI'ER YET ANOTHER...
2017-11-22 19:20:00	BBCNEWS	10	BBCNEWS_20171122_190000_Beyond_100_Days/start/1200	UK BUDGETS FOR THE FUTURE. UK sets aside extra 3 billion pounds for Brexit plans\nUK BUDGETS FOR THE FUTURE \u2019. UK economy watchdog downgrades growth forecast\nUK BUDGETS FOR THE FUTURE \u2019 '. Hammond woos voters...
2017-11-22 19:20:00	CNNW	60	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1200	3 MISSING IN CRASH AFI'ER YET ANOTHER NAW INCIDENT. . Commander Kirk Lippold US Navy (Retired)
2017-11-22 19:20:00	FOXNEWSW	12	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1200	In .\u2014 - InmuumF nnm\nTTY: 711. . \u201c 8OO-347-1 6OO. . CALL THE
2017-11-22 19:20:00	MSNBCW	18	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1200	CBS, PBS, BLOOMBERG CUT TIES WITH CHARLIE ROSE
2017-11-22 19:21:00	BBCNEWS	10	BBCNEWS_20171122_190000_Beyond_100_Days/start/1260	UK BUDGETS FOR THE FUTURE \u2019 '. \u00a33bn to be set aside over next two years for Brexit\nUK BUDGETS FOR THE FUTURE \u2019 \\. Money set aside for more electric car charging points\nUK BUDGETS FOR THE FUTURE \u2019 '. Opposition:...
2017-11-22 19:21:00	CNNW	12	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1260	3 MISSING IN CRASH AFTER YET ANOTHER NAW INCIDENT
2017-11-22 19:21:00	FOXNEWSW	4	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1260	1675 Howard Street (at S. Van Ness). Plenty of FREE off-street parking\nICS: N KOREAN DEFECTOR'S CONDITION IMPROVING
2017-11-22 19:21:00	MSNBCW	60	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1260	FORMER INTERN: CHARLIE ROSE SHOWED ME GRAPHIC. SEX SCENE FROM A MOVIE. BUT DID NOT TOUCH ME
2017-11-22 19:22:00	BBCNEWS	11	BBCNEWS_20171122_190000_Beyond_100_Days/start/1320	UK BUDGETS FOR THE FUTURE \u2019 '. UK sets aside extra 3 billion pounds for Brexit plans\nUK BUDGETS FOR THE FUTURE \u2019 '. UK economy watchdog downgrades growth forecast\nUK BUDGETS FOR THE FUTURE \u2019 '. Hammond woos voters...
2017-11-22 19:22:00	FOXNEWSW	10	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1320	ICS: N KOREAN DEFECTOR'S CONDITION IMPROVING
2017-11-22 19:22:00	MSNBCW	31	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1320	CBS: THREE CBS EMPLOYEES COME FORWARD. WITH ALLEGATIONS AGAINST CHARLIE ROSE\nEX-CO ANCHOR GAYLE KING: \"I AM RAW\" OVER CHARLIE ROSE ALLEGATIONS\nFORMER INTERN: CHARLIE ROSE SHOWED ME GRAPHIC. SEX SCENE FROM A...
2017-11-22 19:23:00	BBCNEWS	12	BBCNEWS_20171122_190000_Beyond_100_Days/start/1380	UK BUDGETS FOR THE FUTURE \u2019 '. Stamp duty abolished for first-time buyers on some homes\nUK BUDGETS FOR THE FUTURE \u2019 '. Growth forecas' for 2O17 downgraded from 2% to 15%
2017-11-22 19:23:00	FOXNEWSW	22	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1380	{AMATIC NEW VIDEO SHOWS SOLDIER'S ESCAPE\n> LT COL MICHAEL WALTZ | FMR GREEN BERET COMMANDER\n(FACES '. SURGEONS REMOVED DOZENS OF PARASITES
2017-11-22 19:23:00	MSNBCW	47	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1380	CBS: THREE CBS EMPLOYEES COME FORWARD. WITH ALLEGATIONS AGAINST CHARLIE ROSE
2017-11-22 19:24:00	BBCNEWS	50	BBCNEWS_20171122_190000_Beyond_100_Days/start/1440	BEVOND 1OO DAVS
2017-11-22 19:24:00	CNNW	5	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1440	Symptoms may include pain in the right or middle upper stomach area, fever,. mmm nausea and vomiting, or your skin or the white part of your eyes turn yellow.\nSevere stomach pain jchat will not go away and may ViCTOZA. momma-n: move to your back Wlth or Without vomltlng. WWWHW Um um;
2017-11-22 19:24:00	FOXNEWSW	9	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1440	WHITE HOUSE ON PUTIN CALL: BOTH. - I ' II C I L n\nWHITE HOUSE ON PUTIN CALL: BOTH. - I ' II C I L n '\nWHITE HOUSE ON PUTIN CALL: BOTH PRESIDENTS. ' A ' I _ A . ' I ' A L I _ L ' ' I '...
2017-11-22 19:24:00	MSNBCW	23	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1440	FORMER INTERN: CHARLIE ROSE SHOWED ME GRAPHIC. SEX SCENE FROM A MOVIE. BUT DID NOT TOUCH ME\nCBS, PBS, BLOOMBERG CUT TIES WITH CHARLIE ROSE\nCBS: THREE CBS EMPLOYEES COME FORWARD. WITH ALLEGATIONS AGAINST CHARLIE ROSE
2017-11-22 19:25:00	CNNW	4	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1500	www.colfloor.com\nBrooke Baldwin. @BrookeBCNN
2017-11-22 19:25:00	FOXNEWSW	7	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1500	NAVY: 8 RESCUED, 3 STILL MISSING AFTER. ' A k ' . ' ' A L ' A _ L _ ' A\n(FACTS. DAY: U. S. NAW TRANSPORTER PLANE CARRYING TT CREW AND\n. JANUARY: USS ANTIETAM RAN AGROUND IN TOKYO BAY,. . AMACIMR ITC DDnDFI...
2017-11-22 19:25:00	MSNBCW	23	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1500	CHARLIE ROSE: ALLEGATIONS AGAINST ME \"NOT WRONGDOINGS\"\nACCUSERS FROM \"CHARLIE ROSE\" SHOW ALLEGE ANCHOR. GROPED THEM. WALKED AROUND NAKED. MADE LEWD CALLS\nCHARLIE ROSE: \"I DEEPLY APOLOGIZE...
2017-11-22 19:26:00	CNNW	62	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1560	VIDEO SHOWS NORTH KOREAN DEFECTOR'S ESCAPE, UNDER FIRE
2017-11-22 19:26:00	FOXNEWSW	9	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1560	1-8OO-4-LIBERTY. VISIT A LOCAL OFFICE
2017-11-22 19:26:00	MSNBCW	17	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1560	CHARLIE ROSE: \"I DO NOT BELIEVE THAT. ALL OF THESE ALLEGATIONS ARE ACCURATE\"\nCBS, PBS, BLOOMBERG CUT TIES WITH CHARLIE ROSE\nCHARLIE ROSE: \"I DEEPLY APOLOGIZE FOR MY INAPPROPRIATE BEHAVIOR\"\nCBS: THREE CBS...
2017-11-22 19:27:00	MSNBCW	17	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1620	MOORE CAMPAIGN COMMUNICATIONS DIRECTOR RESIGNS\nJUDGE SLAMS TRUMP'S TWEETS, BLOCKS TRANSGENDER TROOP BAN\nCBS: THREE CBS EMPLOYEES COME FORWARD. WITH ALLEGATIONS AGAINST CHARLIE ROSE
2017-11-22 19:28:00	CNNW	25	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1680	VIDEO SHOWS NORTH KOREAN DEFECTOR'S ESCAPE, UNDER FIRE\nDARING DEFECTION FROM NORTH KOREA CAUGHT ON CAMERA\nDOCTOR: NORTH KOREAN DEFECTOR'S BODY FULL OF PARASITES
2017-11-22 19:28:00	MSNBCW	4	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1680	ATTORNEY
2017-11-22 19:30:00	CNNW	37	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1800	DARING DEFECTION FROM NORTH KOREA CAUGHT ON CAMERA\nVIDEO SHOWS NORTH KOREAN DEFECTOR'S ESCAPE, UNDER FIRE\nDARING DEFECTION FROM NORTH KOREA CAUGHT ON CAMERA. . David Sanger OW Political...
2017-11-22 19:30:00	FOXNEWSW	10	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1800	I '. EATHER OUTLOOK ON THANKSGIVING GETAWAY DAY
2017-11-22 19:31:00	BBCNEWS	19	BBCNEWS_20171122_190000_Beyond_100_Days/start/1860	HISTORY AND ART COLLIDE
2017-11-22 19:31:00	CNNW	43	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1860	VIDEO SHOWS NORTH KOREAN DEFECTOR'S ESCAPE, UNDER FIRE. . David Sanger CN\\J Political & National Security Analyst\nVIDEO SHOWS NORTH KOREAN DEFECTOR'S ESCAPE, UNDER FIRE
2017-11-22 19:31:00	FOXNEWSW	26	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1860	ICHMUTH DESIGNED \"WEATHERMAN\" UMBRELLA
2017-11-22 19:31:00	MSNBCW	20	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1860	JUDGE SLAMS TRUMP'S TWEETS, BLOCKS TRANSGENDER TROOP BAN
2017-11-22 19:32:00	BBCNEWS	3	BBCNEWS_20171122_190000_Beyond_100_Days/start/1920	ACIE LUMUMBA. ZANU PF
2017-11-22 19:32:00	CNNW	20	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1920	UBER PAID HACKERS $1OOK TO DELETE STOLEN DATA\nSENATOR: COHN FAKED BAD CONNECTION TO GET OFF TRUMP CALL
2017-11-22 19:32:00	FOXNEWSW	53	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1920	WEATHERMANUMBRELLA.COM\nVEATHERMAN\" UMBRELLA HOLDS OFF 55-MPH-WINDS
2017-11-22 19:32:00	MSNBCW	16	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1920	JUDGE SLAMS TRUMP'S TWEETS, BLOCKS TRANSGENDER TROOP BAN\nJUDGE: \"A CAPRICIOUS, ARBITRARY, AND UNQUALIFIED TWEET. OF NEW POLICY\" DOES NOT OVERRIDE \"SYSTEMATIC REVIEW\
2017-11-22 19:33:00	BBCNEWS	4	BBCNEWS_20171122_190000_Beyond_100_Days/start/1980	NELSON CHAMISA. Movement for Democratic Change
2017-11-22 19:33:00	CNNW	10	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1980	Braavc. Mopping Rol
2017-11-22 19:33:00	FOXNEWSW	9	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/1980	HOLIDAY TRAVEL IN FULL SWING\nEARLY 51 MILLION AMEBICANS EXPECTED TO TRAVEL
2017-11-22 19:33:00	MSNBCW	15	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/1980	JUDGE: \"A CAPRICIOUS, ARBITRARY, AND UNGUALIFIED TWEET. OF NEW POLICY\" DOES NOT OVERRIDE \"SYSTEMATIC REVIEW\"\nWHITE HOUSE: TRUMP'S BANNING OF TRANSGENDER. TROOPS IS \"LEGAL AND PROMOTES OUR NATIONAL SECURITY\"\nWHITE HOUSE: TRUMP\u2019S BANNING OF...
2017-11-22 19:34:00	BBCNEWS	4	BBCNEWS_20171122_190000_Beyond_100_Days/start/2040	EMMERSON MNANGAGWA. Former Vice-President of Zimbabwe
2017-11-22 19:34:00	CNNW	7	CNNW_20171122_190000_CNN_Newsroom_With_Brooke_Baldwin/start/2040	QuickenLoans.com ' 8OO-7O7-1933
2017-11-22 19:34:00	FOXNEWSW	22	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/2040	I ll \u2014- \u2014. 'ATE OF GOP, DEMS AHEAD OF THANKSGIVING\nHOLIDAY TRAVEL IN FULL SWING\nEARLY 51 MILLION AMERICANS EXPECTED TO TRAVEL. \\n TuAmvcmvmr: 1 1O/. ImrncAc: nvcp IAQT chp
2017-11-22 19:34:00	MSNBCW	15	MSNBCW_20171122_190000_MSNBC_Live_With_Katy_Tur/start/2040	JUDGE SLAMS TRUMP'S TWEETS, BLOCKS TRANSGENDER TROOP BAN\nTRANSGENDER TROOP BAN ON HOLD AS PENTAGON REVIEWS POLICY CHANGE\nWHITE HOUSE: TRUMP'S BANNING OF TRANSGENDER. TROOPS IS \"LEGAL AND...
2017-11-22 19:35:00	BBCNEWS	23	BBCNEWS_20171122_190000_Beyond_100_Days/start/2100	BEYOND 1OO DAYS
2017-11-22 19:35:00	FOXNEWSW	14	FOXNEWSW_20171122_190000_The_Daily_Briefing_With_Dana_Perino/start/2100	.INTON: OBAMA'S RECORD COMPLICATED HER RUN\nI ll \u2014- \u2014 -. 'ATE OF GOP, DEMS AHEAD OF THANKSGIVING A
